date,time,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
20180102.0,0.0,50.0,35.0,98.0,41.0,84.0,13.0,15.0,78.0,69.0,34.0,92.0,35.0,77.0,0.878,1.32
20180102.0,1.0,46.0,32.0,84.0,39.0,72.0,12.0,14.0,58.0,67.0,53.0,90.0,53.0,53.0,0.8440000000000001,1.178
20180102.0,2.0,49.0,34.0,82.0,38.0,66.0,11.0,14.0,43.0,66.0,62.0,92.0,58.0,58.0,0.82,1.21
20180102.0,3.0,45.0,31.0,69.0,35.0,57.0,10.0,14.0,33.0,64.0,70.0,90.0,62.0,62.0,0.778,1.089
20180102.0,4.0,40.0,28.0,62.0,34.0,55.0,10.0,13.0,29.0,62.0,72.0,90.0,64.0,64.0,0.7440000000000001,1.044
20180102.0,5.0,39.0,27.0,63.0,32.0,58.0,10.0,14.0,28.0,59.0,70.0,92.0,65.0,65.0,0.74,1.09
20180102.0,6.0,36.0,25.0,52.0,33.0,50.0,10.0,13.0,34.0,57.0,66.0,90.0,66.0,66.0,0.733,0.9890000000000001
20180102.0,7.0,36.0,25.0,53.0,32.0,53.0,9.0,14.0,45.0,55.0,56.0,92.0,64.0,66.0,0.81,0.99
20180102.0,8.0,44.0,25.0,44.0,43.0,47.0,10.0,13.0,62.0,55.0,43.0,90.0,62.0,66.0,0.922,0.9329999999999999
20180102.0,9.0,53.0,30.0,40.0,54.0,46.0,11.0,13.0,59.0,54.0,48.0,90.0,61.0,66.0,0.9670000000000001,0.922
20180102.0,10.0,52.0,34.0,42.0,52.0,48.0,11.0,13.0,49.0,53.0,60.0,92.0,61.0,66.0,0.95,0.92
20180102.0,11.0,51.0,34.0,36.0,50.0,46.0,10.0,12.0,44.0,54.0,67.0,90.0,60.0,67.0,0.956,0.889
20180102.0,12.0,46.0,30.0,37.0,45.0,47.0,10.0,12.0,38.0,53.0,72.0,92.0,60.0,67.0,0.89,0.89
20180102.0,13.0,42.0,29.0,34.0,41.0,46.0,10.0,12.0,35.0,52.0,76.0,89.0,61.0,67.0,0.8440000000000001,0.87
20180102.0,14.0,46.0,28.0,33.0,45.0,45.0,10.0,12.0,40.0,52.0,70.0,88.0,62.0,67.0,0.81,0.88
20180102.0,15.0,45.0,24.0,32.0,44.0,45.0,9.0,11.0,42.0,53.0,63.0,83.0,63.0,68.0,0.789,0.89
20180102.0,16.0,42.0,22.0,31.0,41.0,43.0,9.0,11.0,42.0,53.0,62.0,78.0,65.0,68.0,0.7,0.88
20180102.0,17.0,41.0,23.0,30.0,40.0,43.0,9.0,11.0,51.0,53.0,53.0,78.0,66.0,68.0,0.73,0.86
20180102.0,18.0,39.0,21.0,30.0,38.0,43.0,10.0,11.0,56.0,53.0,47.0,78.0,64.0,68.0,0.733,0.86
20180102.0,19.0,39.0,21.0,30.0,38.0,43.0,10.0,11.0,63.0,53.0,38.0,78.0,60.0,68.0,0.75,0.84
20180102.0,20.0,39.0,24.0,29.0,38.0,42.0,11.0,11.0,62.0,53.0,38.0,78.0,56.0,68.0,0.78,0.83
20180102.0,21.0,39.0,25.0,28.0,38.0,41.0,13.0,11.0,58.0,51.0,40.0,78.0,52.0,68.0,0.76,0.83
20180102.0,22.0,40.0,28.0,28.0,37.0,41.0,12.0,11.0,54.0,50.0,45.0,78.0,48.0,68.0,0.76,0.82
20180102.0,23.0,39.0,27.0,28.0,30.0,40.0,10.0,10.0,50.0,48.0,49.0,78.0,47.0,68.0,0.74,0.81
20180103.0,0.0,39.0,27.0,28.0,29.0,40.0,9.0,10.0,42.0,47.0,55.0,78.0,46.0,66.0,0.67,0.8
20180103.0,1.0,32.0,22.0,27.0,24.0,40.0,9.0,10.0,36.0,46.0,59.0,78.0,59.0,59.0,0.64,0.79
20180103.0,2.0,33.0,13.0,26.0,19.0,40.0,8.0,10.0,26.0,45.0,70.0,79.0,64.0,64.0,0.61,0.78
20180103.0,3.0,35.0,11.0,25.0,14.0,41.0,8.0,10.0,19.0,45.0,79.0,80.0,69.0,69.0,0.61,0.78
20180103.0,4.0,37.0,13.0,25.0,14.0,41.0,8.0,10.0,18.0,44.0,82.0,82.0,72.0,72.0,0.62,0.78
20180103.0,5.0,38.0,12.0,24.0,16.0,41.0,8.0,10.0,17.0,43.0,85.0,85.0,75.0,75.0,0.67,0.78
20180103.0,6.0,39.0,16.0,24.0,22.0,40.0,8.0,10.0,18.0,43.0,89.0,89.0,77.0,77.0,0.63,0.77
20180103.0,7.0,47.0,20.0,23.0,46.0,41.0,8.0,10.0,25.0,42.0,90.0,91.0,79.0,79.0,0.7,0.76
20180103.0,8.0,50.0,26.0,23.0,49.0,41.0,8.0,10.0,31.0,41.0,84.0,91.0,80.0,80.0,0.78,0.75
20180103.0,9.0,48.0,28.0,23.0,47.0,41.0,8.0,10.0,34.0,39.0,77.0,91.0,82.0,82.0,0.79,0.74
20180103.0,10.0,42.0,26.0,23.0,41.0,41.0,8.0,9.0,35.0,39.0,69.0,91.0,82.0,82.0,0.8,0.73
20180103.0,11.0,43.0,29.0,23.0,42.0,40.0,8.0,9.0,36.0,39.0,62.0,91.0,80.0,82.0,0.8,0.72
20180103.0,12.0,47.0,29.0,23.0,46.0,40.0,8.0,9.0,30.0,39.0,66.0,91.0,78.0,82.0,0.77,0.71
20180103.0,13.0,55.0,30.0,23.0,57.0,41.0,8.0,9.0,28.0,38.0,67.0,91.0,76.0,82.0,0.83,0.71
20180103.0,14.0,55.0,36.0,23.0,58.0,42.0,8.0,9.0,27.0,38.0,67.0,91.0,73.0,82.0,0.81,0.71
20180103.0,15.0,51.0,31.0,23.0,50.0,42.0,8.0,9.0,27.0,37.0,70.0,91.0,70.0,82.0,0.77,0.72
20180103.0,16.0,51.0,29.0,23.0,50.0,42.0,8.0,9.0,27.0,36.0,72.0,91.0,69.0,82.0,0.8,0.72
20180103.0,17.0,48.0,30.0,24.0,47.0,43.0,8.0,9.0,29.0,35.0,64.0,91.0,67.0,82.0,0.78,0.72
20180103.0,18.0,35.0,19.0,24.0,34.0,43.0,7.0,9.0,29.0,34.0,61.0,91.0,66.0,82.0,0.76,0.72
20180103.0,19.0,34.0,16.0,23.0,28.0,42.0,7.0,9.0,29.0,33.0,60.0,91.0,66.0,82.0,0.77,0.72
20180103.0,20.0,33.0,15.0,23.0,22.0,41.0,7.0,8.0,28.0,31.0,62.0,91.0,65.0,82.0,0.74,0.72
20180103.0,21.0,33.0,14.0,23.0,20.0,40.0,7.0,8.0,25.0,30.0,64.0,91.0,65.0,82.0,0.67,0.71
20180103.0,22.0,33.0,13.0,22.0,19.0,39.0,7.0,8.0,24.0,29.0,64.0,91.0,65.0,82.0,0.65,0.72
20180103.0,23.0,33.0,11.0,21.0,14.0,39.0,7.0,8.0,21.0,27.0,66.0,91.0,64.0,82.0,0.63,0.71
20180104.0,0.0,32.0,9.0,21.0,15.0,37.0,7.0,8.0,22.0,27.0,65.0,91.0,63.0,82.0,0.62,0.71
20180104.0,1.0,32.0,9.0,20.0,14.0,36.0,7.0,8.0,22.0,26.0,63.0,91.0,63.0,63.0,0.58,0.71
20180104.0,2.0,32.0,11.0,20.0,13.0,35.0,7.0,8.0,20.0,26.0,62.0,91.0,62.0,63.0,0.58,0.71
20180104.0,3.0,32.0,10.0,20.0,9.0,35.0,7.0,8.0,18.0,26.0,64.0,91.0,63.0,63.0,0.58,0.71
20180104.0,4.0,32.0,7.0,20.0,5.0,35.0,7.0,8.0,18.0,26.0,63.0,91.0,63.0,64.0,0.59,0.7
20180104.0,5.0,32.0,7.0,20.0,3.0,35.0,7.0,7.0,19.0,26.0,62.0,91.0,63.0,64.0,0.6,0.7
20180104.0,6.0,32.0,6.0,19.0,8.0,34.0,7.0,7.0,22.0,26.0,58.0,90.0,62.0,64.0,0.61,0.7
20180104.0,7.0,31.0,9.0,19.0,9.0,33.0,7.0,7.0,28.0,26.0,52.0,84.0,61.0,64.0,0.65,0.71
20180104.0,8.0,30.0,9.0,18.0,10.0,32.0,7.0,7.0,32.0,26.0,51.0,77.0,59.0,64.0,0.67,0.71
20180104.0,9.0,30.0,8.0,17.0,9.0,31.0,7.0,7.0,33.0,26.0,52.0,74.0,58.0,64.0,0.68,0.69
20180104.0,10.0,29.0,8.0,16.0,10.0,30.0,7.0,7.0,37.0,26.0,50.0,73.0,56.0,64.0,0.73,0.69
20180104.0,11.0,28.0,8.0,15.0,9.0,29.0,7.0,7.0,38.0,26.0,50.0,73.0,55.0,64.0,0.72,0.69
20180104.0,12.0,27.0,8.0,14.0,10.0,28.0,7.0,7.0,35.0,27.0,53.0,73.0,53.0,64.0,0.69,0.69
20180104.0,13.0,27.0,9.0,13.0,9.0,25.0,7.0,7.0,38.0,27.0,50.0,73.0,52.0,64.0,0.73,0.68
20180104.0,14.0,26.0,10.0,12.0,10.0,23.0,7.0,7.0,37.0,27.0,50.0,73.0,51.0,64.0,0.74,0.68
20180104.0,15.0,26.0,10.0,12.0,8.0,21.0,7.0,7.0,37.0,28.0,50.0,72.0,51.0,64.0,0.733,0.67
20180104.0,16.0,26.0,8.0,11.0,9.0,19.0,7.0,7.0,35.0,28.0,52.0,68.0,51.0,64.0,0.72,0.66
20180104.0,17.0,26.0,8.0,10.0,9.0,17.0,7.0,7.0,34.0,28.0,52.0,68.0,51.0,64.0,0.73,0.66
20180104.0,18.0,26.0,8.0,9.0,9.0,15.0,7.0,7.0,32.0,29.0,53.0,68.0,51.0,64.0,0.76,0.66
20180104.0,19.0,27.0,10.0,9.0,10.0,13.0,7.0,7.0,31.0,29.0,53.0,68.0,52.0,64.0,0.75,0.66
20180104.0,20.0,27.0,11.0,9.0,11.0,11.0,7.0,7.0,27.0,29.0,58.0,68.0,52.0,64.0,0.75,0.67
20180104.0,21.0,28.0,9.0,9.0,8.0,11.0,7.0,7.0,23.0,28.0,61.0,68.0,54.0,64.0,0.7,0.67
20180104.0,22.0,28.0,6.0,9.0,8.0,10.0,7.0,7.0,23.0,29.0,62.0,68.0,55.0,64.0,0.65,0.67
20180104.0,23.0,29.0,6.0,8.0,7.0,10.0,6.0,7.0,22.0,29.0,62.0,67.0,57.0,64.0,0.63,0.67
20180105.0,0.0,30.0,6.0,8.0,5.0,9.0,7.0,7.0,20.0,28.0,64.0,67.0,58.0,61.0,0.63,0.67
20180105.0,1.0,33.0,6.0,8.0,5.0,9.0,7.0,7.0,19.0,28.0,65.0,67.0,65.0,65.0,0.6,0.67
20180105.0,2.0,34.0,6.0,8.0,5.0,8.0,6.0,7.0,17.0,28.0,66.0,69.0,66.0,66.0,0.6,0.67
20180105.0,3.0,33.0,4.0,7.0,4.0,8.0,6.0,7.0,16.0,28.0,65.0,68.0,65.0,66.0,0.63,0.67
20180105.0,4.0,33.0,5.0,7.0,4.0,8.0,7.0,7.0,17.0,28.0,63.0,69.0,65.0,67.0,0.66,0.69
20180105.0,5.0,32.0,5.0,7.0,7.0,8.0,7.0,7.0,19.0,28.0,58.0,69.0,63.0,67.0,0.67,0.69
20180105.0,6.0,32.0,7.0,7.0,8.0,8.0,7.0,7.0,20.0,28.0,57.0,69.0,62.0,67.0,0.66,0.69
20180105.0,7.0,31.0,7.0,7.0,11.0,8.0,7.0,7.0,28.0,28.0,51.0,69.0,61.0,67.0,0.67,0.69
20180105.0,8.0,30.0,11.0,7.0,17.0,9.0,7.0,7.0,34.0,28.0,45.0,69.0,59.0,67.0,0.77,0.69
20180105.0,9.0,29.0,13.0,8.0,20.0,9.0,7.0,7.0,33.0,28.0,46.0,69.0,57.0,67.0,0.77,0.7
20180105.0,10.0,28.0,16.0,8.0,24.0,10.0,8.0,7.0,34.0,28.0,45.0,69.0,54.0,67.0,0.83,0.71
20180105.0,11.0,28.0,19.0,8.0,23.0,11.0,8.0,7.0,32.0,28.0,47.0,69.0,52.0,67.0,0.8,0.72
20180105.0,12.0,28.0,19.0,9.0,25.0,12.0,7.0,7.0,32.0,27.0,45.0,69.0,49.0,67.0,0.767,0.73
20180105.0,13.0,32.0,22.0,9.0,26.0,12.0,8.0,7.0,30.0,27.0,52.0,69.0,49.0,67.0,0.77,0.72
20180105.0,14.0,34.0,23.0,10.0,33.0,15.0,8.0,7.0,30.0,27.0,53.0,69.0,48.0,67.0,0.81,0.72
20180105.0,15.0,42.0,29.0,11.0,39.0,16.0,9.0,7.0,35.0,27.0,49.0,69.0,48.0,67.0,0.91,0.72
20180105.0,16.0,53.0,36.0,12.0,42.0,19.0,9.0,7.0,40.0,27.0,50.0,69.0,49.0,67.0,0.92,0.73
20180105.0,17.0,56.0,39.0,13.0,48.0,21.0,10.0,7.0,48.0,27.0,46.0,69.0,48.0,67.0,0.9670000000000001,0.73
20180105.0,18.0,63.0,44.0,15.0,53.0,24.0,10.0,7.0,64.0,29.0,30.0,69.0,46.0,67.0,0.96,0.74
20180105.0,19.0,69.0,49.0,16.0,58.0,27.0,10.0,7.0,71.0,30.0,22.0,69.0,43.0,67.0,0.99,0.74
20180105.0,20.0,71.0,51.0,18.0,63.0,29.0,10.0,8.0,74.0,32.0,21.0,69.0,40.0,67.0,1.022,0.75
20180105.0,21.0,77.0,56.0,20.0,61.0,30.0,12.0,8.0,68.0,34.0,27.0,69.0,37.0,67.0,1.04,0.8
20180105.0,22.0,77.0,56.0,22.0,69.0,32.0,11.0,8.0,68.0,36.0,25.0,69.0,33.0,67.0,1.13,0.8
20180105.0,23.0,81.0,59.0,24.0,79.0,34.0,11.0,8.0,64.0,38.0,29.0,69.0,31.0,67.0,1.17,0.81
20180106.0,0.0,82.0,60.0,27.0,77.0,36.0,11.0,8.0,63.0,40.0,30.0,69.0,28.0,59.0,1.12,0.83
20180106.0,1.0,81.0,59.0,29.0,61.0,37.0,11.0,9.0,65.0,42.0,25.0,68.0,25.0,25.0,1.07,0.86
20180106.0,2.0,85.0,62.0,31.0,57.0,38.0,11.0,9.0,70.0,44.0,16.0,66.0,21.0,25.0,1.09,0.88
20180106.0,3.0,92.0,68.0,34.0,60.0,40.0,12.0,9.0,71.0,46.0,15.0,64.0,19.0,26.0,1.08,0.91
20180106.0,4.0,91.0,67.0,37.0,66.0,41.0,12.0,9.0,65.0,49.0,21.0,61.0,19.0,28.0,0.98,0.92
20180106.0,5.0,88.0,65.0,39.0,61.0,42.0,11.0,9.0,65.0,50.0,19.0,60.0,19.0,28.0,0.97,0.93
20180106.0,6.0,88.0,65.0,42.0,57.0,43.0,11.0,10.0,64.0,52.0,19.0,57.0,19.0,29.0,0.95,0.94
20180106.0,7.0,87.0,64.0,44.0,62.0,45.0,11.0,10.0,65.0,54.0,19.0,57.0,19.0,29.0,0.98,0.94
20180106.0,8.0,89.0,66.0,47.0,70.0,47.0,12.0,10.0,66.0,55.0,19.0,57.0,19.0,29.0,1.06,0.97
20180106.0,9.0,98.0,73.0,50.0,78.0,50.0,12.0,10.0,66.0,57.0,21.0,56.0,19.0,29.0,1.111,0.978
20180106.0,10.0,99.0,74.0,52.0,79.0,52.0,13.0,11.0,64.0,58.0,28.0,56.0,20.0,30.0,1.1440000000000001,0.9890000000000001
20180106.0,11.0,97.0,72.0,54.0,73.0,54.0,15.0,11.0,53.0,59.0,43.0,56.0,24.0,32.0,1.089,0.9890000000000001
20180106.0,12.0,87.0,64.0,55.0,61.0,56.0,14.0,11.0,42.0,59.0,57.0,59.0,28.0,34.0,1.06,1.02
20180106.0,13.0,78.0,57.0,57.0,61.0,57.0,12.0,11.0,42.0,60.0,61.0,62.0,34.0,37.0,1.056,1.02
20180106.0,14.0,77.0,56.0,58.0,67.0,60.0,13.0,11.0,44.0,60.0,60.0,63.0,39.0,41.0,1.03,1.03
20180106.0,15.0,82.0,60.0,59.0,70.0,62.0,14.0,12.0,50.0,61.0,57.0,63.0,44.0,45.0,1.06,1.05
20180106.0,16.0,88.0,65.0,60.0,75.0,64.0,15.0,12.0,54.0,61.0,54.0,63.0,49.0,49.0,1.06,1.04
20180106.0,17.0,89.0,66.0,61.0,77.0,67.0,15.0,12.0,59.0,62.0,46.0,63.0,51.0,52.0,1.06,1.04
20180106.0,18.0,83.0,61.0,62.0,69.0,68.0,14.0,12.0,61.0,62.0,38.0,63.0,52.0,53.0,1.04,1.06
20180106.0,19.0,75.0,54.0,62.0,63.0,68.0,14.0,12.0,61.0,61.0,35.0,63.0,51.0,54.0,1.0,1.05
20180106.0,20.0,70.0,50.0,62.0,59.0,68.0,11.0,12.0,61.0,61.0,32.0,63.0,48.0,54.0,0.96,1.05
20180106.0,21.0,60.0,42.0,62.0,54.0,67.0,10.0,12.0,64.0,60.0,25.0,63.0,43.0,54.0,0.92,1.05
20180106.0,22.0,58.0,40.0,61.0,50.0,66.0,9.0,12.0,60.0,60.0,25.0,63.0,39.0,54.0,0.93,1.03
20180106.0,23.0,58.0,40.0,60.0,49.0,65.0,9.0,12.0,49.0,59.0,34.0,63.0,36.0,54.0,0.95,1.03
20180107.0,0.0,56.0,39.0,59.0,42.0,63.0,9.0,12.0,45.0,59.0,37.0,63.0,34.0,54.0,0.88,1.02
20180107.0,1.0,50.0,35.0,58.0,33.0,63.0,9.0,12.0,38.0,58.0,43.0,63.0,43.0,43.0,0.77,1.02
20180107.0,2.0,42.0,29.0,57.0,27.0,64.0,9.0,12.0,32.0,56.0,48.0,64.0,46.0,48.0,0.7,0.956
20180107.0,3.0,35.0,24.0,55.0,19.0,63.0,9.0,12.0,32.0,54.0,46.0,64.0,46.0,49.0,0.7440000000000001,0.956
20180107.0,4.0,32.0,22.0,53.0,19.0,62.0,9.0,12.0,29.0,53.0,49.0,64.0,47.0,50.0,0.7440000000000001,0.9329999999999999
20180107.0,5.0,28.0,19.0,51.0,17.0,62.0,8.0,12.0,26.0,51.0,54.0,64.0,48.0,50.0,0.6890000000000001,0.922
20180107.0,6.0,28.0,19.0,49.0,18.0,61.0,8.0,12.0,28.0,49.0,52.0,64.0,49.0,51.0,0.667,0.922
20180107.0,7.0,25.0,16.0,47.0,16.0,60.0,8.0,11.0,33.0,48.0,48.0,64.0,49.0,51.0,0.644,0.9
20180107.0,8.0,25.0,17.0,45.0,14.0,59.0,8.0,11.0,42.0,47.0,40.0,64.0,48.0,51.0,0.644,0.9
20180107.0,9.0,26.0,15.0,43.0,18.0,58.0,8.0,11.0,51.0,47.0,32.0,64.0,47.0,51.0,0.713,0.9
20180107.0,10.0,27.0,17.0,41.0,18.0,56.0,8.0,11.0,53.0,46.0,33.0,63.0,45.0,49.0,0.75,0.9329999999999999
20180107.0,11.0,28.0,18.0,40.0,14.0,56.0,9.0,11.0,55.0,47.0,32.0,63.0,41.0,49.0,0.76,0.88
20180107.0,12.0,30.0,17.0,38.0,18.0,55.0,8.0,10.0,58.0,48.0,31.0,63.0,39.0,49.0,0.79,0.87
20180107.0,13.0,30.0,18.0,36.0,16.0,55.0,8.0,10.0,58.0,48.0,29.0,62.0,36.0,49.0,0.82,0.87
20180107.0,14.0,33.0,17.0,34.0,18.0,53.0,8.0,10.0,65.0,49.0,21.0,60.0,32.0,49.0,0.87,0.87
20180107.0,15.0,37.0,18.0,32.0,19.0,50.0,8.0,10.0,72.0,50.0,13.0,58.0,28.0,49.0,0.98,0.87
20180107.0,16.0,36.0,18.0,30.0,19.0,46.0,8.0,9.0,71.0,51.0,8.0,55.0,24.0,49.0,1.13,0.86
20180107.0,17.0,34.0,19.0,28.0,23.0,43.0,9.0,9.0,66.0,51.0,6.0,54.0,21.0,49.0,1.55,0.87
20180107.0,18.0,33.0,21.0,26.0,28.0,41.0,8.0,9.0,64.0,51.0,6.0,53.0,18.0,49.0,1.73,0.9
20180107.0,19.0,32.0,22.0,25.0,26.0,37.0,8.0,9.0,63.0,51.0,5.0,53.0,15.0,49.0,1.59,0.93
20180107.0,20.0,35.0,24.0,24.0,24.0,33.0,8.0,8.0,62.0,52.0,6.0,53.0,12.0,49.0,1.55,0.97
20180107.0,21.0,38.0,26.0,23.0,29.0,30.0,9.0,8.0,62.0,51.0,7.0,53.0,9.0,49.0,1.56,0.99
20180107.0,22.0,40.0,28.0,23.0,28.0,27.0,8.0,8.0,60.0,51.0,9.0,53.0,8.0,49.0,1.41,0.99
20180107.0,23.0,45.0,31.0,22.0,33.0,25.0,8.0,8.0,53.0,52.0,12.0,53.0,7.0,49.0,1.3,1.01
20180108.0,0.0,53.0,36.0,22.0,34.5,21.0,8.0,8.0,47.0,52.0,16.0,53.0,8.0,45.0,1.25,1.05
20180108.0,1.0,56.0,39.0,22.0,36.0,21.0,8.0,8.0,39.0,52.0,22.0,52.0,22.0,22.0,1.21,1.07
20180108.0,2.0,56.0,39.0,23.0,42.0,21.0,9.0,8.0,40.0,52.0,22.0,52.0,22.0,23.0,1.29,1.09
20180108.0,3.0,67.0,48.0,24.0,49.0,21.0,9.0,8.0,43.0,52.0,20.0,52.0,21.0,23.0,1.42,1.09
20180108.0,4.0,88.0,65.0,26.0,69.0,21.0,10.0,8.0,49.0,53.0,18.0,52.0,20.0,23.0,1.62,1.15
20180108.0,5.0,109.0,81.0,28.0,74.0,22.0,11.0,8.0,51.0,54.0,18.0,50.0,20.0,23.0,1.67,1.18
20180108.0,6.0,117.0,88.0,31.0,83.0,24.0,11.0,8.0,53.0,55.0,17.0,46.0,19.0,23.0,1.68,1.21
20180108.0,7.0,127.0,96.0,34.0,90.0,26.0,11.0,9.0,59.0,56.0,12.0,40.0,18.0,23.0,1.69,1.26
20180108.0,8.0,130.0,98.0,38.0,101.0,28.0,12.0,9.0,60.0,57.0,11.0,35.0,17.0,23.0,1.72,1.3
20180108.0,9.0,142.0,108.0,41.0,100.0,30.0,12.0,9.0,53.0,56.0,14.0,36.0,16.0,23.0,1.71,1.35
20180108.0,10.0,150.0,115.0,45.0,115.0,31.0,13.0,9.0,49.0,56.0,17.0,36.0,16.0,23.0,1.61,1.37
20180108.0,11.0,164.0,124.0,50.0,129.0,34.0,13.0,9.0,51.0,56.0,21.0,36.0,16.0,23.0,1.57,1.39
20180108.0,12.0,184.0,138.0,55.0,127.0,35.0,13.0,9.0,53.0,56.0,34.0,37.0,18.0,24.0,1.51,1.43
20180108.0,13.0,172.0,130.0,59.0,125.0,36.0,13.0,10.0,50.0,56.0,54.0,54.0,22.0,25.0,1.44,1.47
20180108.0,14.0,168.0,127.0,64.0,137.0,40.0,12.0,10.0,53.0,55.0,54.0,59.0,27.0,27.0,1.48,1.48
20180108.0,15.0,170.0,128.0,69.0,125.0,48.0,12.0,10.0,54.0,54.0,64.0,65.0,33.0,33.0,1.36,1.5
20180108.0,16.0,153.0,116.0,73.0,112.0,50.0,12.0,10.0,55.0,54.0,70.0,71.0,41.0,41.0,1.32,1.51
20180108.0,17.0,150.0,115.0,77.0,120.0,52.0,13.0,11.0,60.0,53.0,66.0,71.0,47.0,47.0,1.41,1.51
20180108.0,18.0,157.0,119.0,81.0,125.0,54.0,15.0,11.0,66.0,54.0,58.0,71.0,52.0,52.0,1.45,1.49
20180108.0,19.0,163.0,123.0,85.0,131.0,57.0,17.0,11.0,58.0,54.0,63.0,71.0,58.0,58.0,1.47,1.49
20180108.0,20.0,154.0,117.0,89.0,97.0,74.0,19.0,11.0,50.0,53.0,68.0,73.0,62.0,62.0,1.35,1.5
20180108.0,21.0,100.0,75.0,91.0,76.0,81.0,18.0,12.0,39.0,52.0,78.0,79.0,65.0,65.0,1.06,1.46
20180108.0,22.0,74.0,53.0,92.0,72.0,79.0,17.0,12.0,35.0,51.0,82.0,82.0,69.0,69.0,0.97,1.43
20180108.0,23.0,69.0,49.0,93.0,71.0,79.0,17.0,13.0,35.0,50.0,82.0,83.0,71.0,71.0,0.99,1.42
20180109.0,0.0,66.0,47.0,93.0,67.0,77.0,17.0,13.0,32.0,50.0,83.0,84.0,73.0,73.0,0.95,1.41
20180109.0,1.0,60.0,42.0,93.0,62.0,75.0,16.0,14.0,29.0,49.0,83.0,84.0,83.0,83.0,0.9,1.41
20180109.0,2.0,56.0,39.0,93.0,59.0,74.0,15.0,14.0,28.0,49.0,80.0,84.0,81.0,83.0,0.86,1.4
20180109.0,3.0,53.0,35.0,93.0,53.0,72.0,15.0,14.0,27.0,48.0,76.0,84.0,80.0,83.0,0.83,1.35
20180109.0,4.0,50.0,29.0,91.0,49.0,70.0,14.0,14.0,29.0,47.0,70.0,84.0,77.0,83.0,0.81,1.32
20180109.0,5.0,47.0,25.0,89.0,46.0,68.0,13.0,14.0,33.0,46.0,61.0,84.0,74.0,83.0,0.8,1.3
20180109.0,6.0,47.0,24.0,86.0,46.0,66.0,13.0,14.0,38.0,46.0,55.0,84.0,71.0,83.0,0.8,1.25
20180109.0,7.0,45.0,22.0,83.0,44.0,65.0,13.0,14.0,50.0,45.0,42.0,84.0,67.0,83.0,0.83,1.21
20180109.0,8.0,51.0,21.0,80.0,50.0,63.0,13.0,14.0,63.0,45.0,33.0,84.0,63.0,83.0,0.92,1.19
20180109.0,9.0,54.0,24.0,77.0,55.0,62.0,15.0,14.0,57.0,46.0,43.0,84.0,58.0,83.0,0.97,1.16
20180109.0,10.0,55.0,29.0,73.0,57.0,62.0,16.0,15.0,48.0,46.0,54.0,84.0,54.0,83.0,0.94,1.12
20180109.0,11.0,55.0,29.0,69.0,58.0,61.0,16.0,15.0,43.0,45.0,60.0,84.0,52.0,83.0,0.89,1.1
20180109.0,12.0,52.0,28.0,64.0,52.0,61.0,16.0,15.0,37.0,45.0,68.0,84.0,52.0,83.0,0.8109999999999999,1.08
20180109.0,13.0,50.0,26.0,60.0,49.0,60.0,16.0,15.0,31.0,44.0,72.0,84.0,53.0,83.0,0.72,1.02
20180109.0,14.0,52.0,25.0,56.0,52.0,59.0,17.0,15.0,31.0,43.0,74.0,84.0,55.0,83.0,0.75,1.0
20180109.0,15.0,51.0,25.0,52.0,50.0,59.0,16.0,15.0,31.0,42.0,75.0,84.0,60.0,83.0,0.73,0.99
20180109.0,16.0,53.0,24.0,48.0,53.0,58.0,15.0,15.0,34.0,41.0,73.0,84.0,65.0,83.0,0.71,0.97
20180109.0,17.0,55.0,25.0,44.0,58.0,58.0,14.0,15.0,43.0,40.0,64.0,84.0,67.0,83.0,0.767,0.92
20180109.0,18.0,57.0,25.0,40.0,61.0,57.0,13.0,15.0,54.0,40.0,54.0,84.0,67.0,83.0,0.78,0.89
20180109.0,19.0,58.0,25.0,36.0,63.0,57.0,11.0,15.0,63.0,40.0,45.0,84.0,65.0,83.0,0.79,0.88
20180109.0,20.0,58.0,25.0,32.0,63.0,57.0,11.0,15.0,71.0,41.0,37.0,84.0,61.0,83.0,0.8,0.86
20180109.0,21.0,56.0,24.0,30.0,60.0,56.0,10.0,14.0,78.0,43.0,30.0,84.0,56.0,83.0,0.79,0.84
20180109.0,22.0,55.0,25.0,29.0,57.0,56.0,11.0,14.0,74.0,44.0,32.0,84.0,51.0,83.0,0.79,0.83
20180109.0,23.0,53.0,23.0,28.0,53.0,55.0,12.0,14.0,68.0,46.0,36.0,84.0,46.0,83.0,0.76,0.82
20180110.0,0.0,53.0,25.0,27.0,54.0,54.0,12.0,14.0,65.0,47.0,35.0,83.0,41.0,68.0,0.75,0.81
20180110.0,1.0,54.0,27.0,26.0,55.0,54.0,13.0,14.0,60.0,48.0,39.0,80.0,39.0,39.0,0.78,0.81
20180110.0,2.0,50.0,27.0,26.0,49.0,54.0,13.0,14.0,43.0,49.0,56.0,78.0,48.0,48.0,0.79,0.8
20180110.0,3.0,48.0,26.0,25.0,47.0,53.0,13.0,14.0,35.0,49.0,64.0,77.0,53.0,53.0,0.75,0.8
20180110.0,4.0,46.0,24.0,25.0,45.0,53.0,12.0,14.0,37.0,50.0,61.0,76.0,55.0,55.0,0.75,0.79
